date,product,region,sales_amount,units_sold,customer_satisfaction,delivery_time_days,is_promotional
2024-04-19,Smartwatch,West,1838.43,42,3.1,8,True
2024-04-20,Tablet,East,361.14,13,4.2,1,True
2024-04-21,Smartphone,East,1056.0,28,4.2,9,True
2024-04-22,Headphones,North,276.45,10,4.7,4,True
2024-04-23,Headphones,South,1925.85,16,3.7,3,True
2024-04-24,Tablet,West,508.93,2,3.5,3,True
2024-04-25,Smartwatch,Central,475.12,36,4.0,1,True
2024-04-26,Laptop,East,1788.88,25,4.4,8,False
2024-04-27,Smartwatch,South,1938.92,5,4.1,4,False
2024-04-28,Tablet,North,1425.5,28,3.3,1,True
2024-04-29,Headphones,South,329.91,17,3.7,5,True
2024-04-30,Smartwatch,West,1023.13,2,3.1,8,True
2024-05-01,Headphones,South,1651.55,15,4.5,8,True
2024-05-02,Laptop,West,1187.71,38,4.8,3,True
2024-05-03,Headphones,East,351.93,29,3.1,4,True
2024-05-04,Headphones,East,426.59,23,4.1,4,True
2024-05-05,Smartphone,West,1741.87,18,4.1,3,False
2024-05-06,Smartphone,Central,1101.36,14,3.9,6,False
2024-05-07,Smartphone,East,1441.09,32,4.0,3,True
2024-05-08,Headphones,Central,808.82,44,4.4,6,True
2024-05-09,Tablet,West,1111.72,6,4.0,5,True
2024-05-10,Headphones,West,1956.5,28,4.8,2,False
2024-05-11,Tablet,East,726.44,18,4.1,8,True
2024-05-12,Tablet,Central,1382.1,35,3.1,7,True
2024-05-13,Smartphone,West,427.76,38,4.9,7,False
2024-05-14,Smartwatch,East,331.31,4,3.3,6,False
2024-05-15,Laptop,West,1588.92,49,4.6,9,False
2024-05-16,Smartphone,South,1703.81,31,4.1,4,True
2024-05-17,Smartphone,South,1369.79,11,4.5,5,False
2024-05-18,Smartwatch,East,400.57,46,4.0,9,True
2024-05-19,Laptop,West,557.12,11,3.1,3,False
2024-05-20,Headphones,East,1831.23,29,3.7,3,False
2024-05-21,Headphones,North,648.54,19,4.2,8,True
2024-05-22,Smartphone,East,1655.83,17,4.3,6,False
2024-05-23,Laptop,East,643.28,4,4.9,2,False
2024-05-24,Smartphone,South,1884.98,44,4.2,3,False
2024-05-25,Tablet,South,1837.46,4,3.6,8,False
2024-05-26,Smartphone,West,182.2,12,3.1,5,True
2024-05-27,Smartphone,East,1563.79,49,4.6,2,True
2024-05-28,Headphones,East,421.98,47,4.8,3,False
2024-05-29,Headphones,West,509.02,7,4.2,2,True
2024-05-30,Headphones,Central,973.71,21,4.0,5,True
2024-05-31,Tablet,West,1195.0,33,4.7,5,True
2024-06-01,Headphones,South,719.02,37,3.5,9,False
2024-06-02,Laptop,South,1193.23,12,3.8,6,False
2024-06-03,Smartwatch,East,424.25,7,4.0,2,False
2024-06-04,Laptop,South,142.44,15,3.1,1,False
2024-06-05,Laptop,West,1185.33,37,4.4,7,True
2024-06-06,Headphones,East,1083.09,9,3.4,7,False
2024-06-07,Smartwatch,West,1410.34,33,3.7,6,True
2024-06-08,Smartwatch,West,1334.66,38,3.8,2,False
2024-06-09,Smartwatch,East,1805.22,16,4.3,8,False
2024-06-10,Tablet,Central,972.99,31,3.1,4,True
2024-06-11,Headphones,South,115.9,15,3.7,7,False
2024-06-12,Smartwatch,North,1298.24,2,3.5,8,False
2024-06-13,Tablet,North,1382.75,13,3.0,7,True
2024-06-14,Smartphone,North,1090.84,5,4.4,3,False
2024-06-15,Smartphone,South,1409.68,48,3.5,8,True
2024-06-16,Tablet,Central,714.81,33,3.3,4,True
2024-06-17,Tablet,West,382.74,32,4.6,8,True
2024-06-18,Headphones,East,1362.65,42,3.1,5,False
2024-06-19,Headphones,Central,565.85,48,4.8,9,False
2024-06-20,Smartphone,North,967.0,45,4.4,3,False
2024-06-21,Smartwatch,South,1034.08,21,3.3,2,False
2024-06-22,Smartphone,South,1006.68,2,3.7,4,True
2024-06-23,Smartwatch,East,1237.05,36,4.9,2,False
2024-06-24,Smartwatch,West,155.96,33,4.2,2,True
2024-06-25,Headphones,Central,1980.4,11,4.2,1,False
2024-06-26,Laptop,Central,1460.99,41,4.3,8,False
2024-06-27,Laptop,Central,908.24,23,3.9,1,False
2024-06-28,Tablet,West,463.53,38,3.3,8,True
2024-06-29,Headphones,West,252.34,33,3.3,9,True
2024-06-30,Smartwatch,West,1377.16,40,4.4,6,False
2024-07-01,Laptop,East,702.22,8,4.8,7,False
2024-07-02,Smartwatch,South,536.01,36,3.6,6,False
2024-07-03,Laptop,North,821.91,36,4.0,1,False
2024-07-04,Laptop,West,1226.55,33,5.0,1,True
2024-07-05,Laptop,South,1376.24,29,3.5,1,True
2024-07-06,Headphones,West,1325.82,31,3.8,3,False
2024-07-07,Smartphone,North,1740.2,30,3.7,7,False
2024-07-08,Smartwatch,West,515.64,8,3.1,8,False
2024-07-09,Headphones,South,1309.82,26,4.0,1,True
2024-07-10,Headphones,East,292.12,23,3.4,6,True
2024-07-11,Headphones,North,1141.08,43,3.3,8,False
2024-07-12,Headphones,South,1209.52,26,4.4,5,True
2024-07-13,Headphones,Central,510.85,42,4.5,2,False
2024-07-14,Tablet,Central,844.22,38,4.8,4,True
2024-07-15,Smartwatch,Central,1671.67,39,4.9,4,False
2024-07-16,Headphones,East,381.98,2,4.7,4,True
2024-07-17,Smartwatch,West,925.56,26,3.2,8,True
2024-07-18,Tablet,West,1872.19,18,3.4,6,False
2024-07-19,Tablet,West,1057.81,27,3.2,9,True
2024-07-20,Smartwatch,East,1477.75,17,3.7,1,True
2024-07-21,Laptop,Central,1671.05,45,3.2,1,True
2024-07-22,Smartphone,West,487.17,15,4.3,2,False
2024-07-23,Laptop,East,514.61,43,4.4,5,False
2024-07-24,Laptop,East,1541.32,7,3.3,6,True
2024-07-25,Laptop,South,1531.28,17,4.2,3,True
2024-07-26,Headphones,West,214.35,19,3.0,1,True
2024-07-27,Tablet,Central,712.75,27,3.9,7,False
2024-07-28,Laptop,North,857.21,40,3.6,1,False
2024-07-29,Tablet,East,1675.18,17,5.0,7,True
2024-07-30,Smartwatch,South,901.54,32,4.8,9,False
2024-07-31,Smartphone,North,1859.26,16,3.3,1,True
2024-08-01,Smartwatch,East,1993.55,30,4.8,8,False
2024-08-02,Smartwatch,South,1583.38,14,3.8,9,True
2024-08-03,Headphones,West,1366.13,41,4.2,8,True
2024-08-04,Smartphone,South,844.6,18,4.1,1,False
2024-08-05,Smartwatch,East,227.37,22,4.5,4,True
2024-08-06,Smartwatch,West,1188.96,16,3.7,4,False
2024-08-07,Smartphone,Central,787.24,49,3.1,1,False
2024-08-08,Smartphone,South,766.71,49,3.8,7,False
2024-08-09,Smartwatch,North,1406.65,16,4.1,7,False
2024-08-10,Smartphone,West,980.91,26,4.1,9,True
2024-08-11,Smartwatch,West,1528.98,43,4.6,8,False
2024-08-12,Smartwatch,Central,856.53,6,3.1,3,True
2024-08-13,Headphones,South,386.64,7,5.0,2,True
2024-08-14,Laptop,North,976.56,9,5.0,3,False
2024-08-15,Smartwatch,Central,1906.92,44,3.2,8,False
2024-08-16,Tablet,South,1622.9,26,3.7,6,True
2024-08-17,Laptop,North,490.92,2,4.2,3,False
2024-08-18,Laptop,North,843.47,36,3.7,2,False
2024-08-19,Laptop,East,1862.8,3,4.0,1,True
2024-08-20,Headphones,North,335.03,21,3.7,8,True
2024-08-21,Smartwatch,South,582.51,44,4.4,3,True
2024-08-22,Headphones,Central,598.22,3,3.7,3,True
2024-08-23,Smartwatch,Central,1184.77,9,3.9,5,False
2024-08-24,Headphones,East,880.39,12,4.2,5,True
2024-08-25,Headphones,South,251.75,8,4.9,9,True
2024-08-26,Tablet,North,1295.44,37,4.3,5,False
2024-08-27,Headphones,East,288.25,21,3.2,7,False
2024-08-28,Smartphone,West,1252.19,37,3.6,7,False
2024-08-29,Tablet,South,1063.32,40,3.8,7,False
2024-08-30,Headphones,East,1037.97,3,4.5,5,True
2024-08-31,Laptop,Central,228.24,41,3.9,3,False
2024-09-01,Smartphone,East,1314.52,21,4.3,7,False
2024-09-02,Smartphone,West,919.51,26,4.7,8,True
2024-09-03,Smartphone,South,881.1,24,3.2,4,False
2024-09-04,Tablet,East,1233.26,46,4.5,6,False
2024-09-05,Headphones,North,1251.87,34,4.5,5,True
2024-09-06,Headphones,South,128.56,32,4.6,2,False
2024-09-07,Laptop,East,337.93,27,4.9,1,True
2024-09-08,Laptop,East,549.38,47,3.6,6,True
2024-09-09,Smartphone,South,1388.16,30,3.9,6,False
2024-09-10,Laptop,Central,1195.81,4,3.5,7,False
2024-09-11,Tablet,North,1539.5,2,3.7,5,True
2024-09-12,Headphones,South,1507.15,23,3.7,1,False
2024-09-13,Smartphone,North,1721.05,41,4.7,6,False
2024-09-14,Laptop,North,815.95,4,3.1,4,False
2024-09-15,Tablet,South,755.62,37,3.4,7,True
2024-09-16,Tablet,East,1678.93,11,4.2,2,False
2024-09-17,Laptop,Central,551.44,36,4.5,9,True
2024-09-18,Headphones,North,976.23,36,4.4,7,True
2024-09-19,Laptop,North,469.22,15,3.1,5,False
2024-09-20,Smartphone,East,1836.3,37,3.9,2,True
2024-09-21,Laptop,South,874.83,3,3.4,1,True
2024-09-22,Tablet,Central,503.73,48,5.0,5,True
2024-09-23,Laptop,North,1414.83,30,5.0,5,True
2024-09-24,Headphones,North,564.82,23,3.1,3,True
2024-09-25,Smartwatch,South,1892.66,33,4.3,9,True
2024-09-26,Laptop,East,798.47,1,4.6,1,True
2024-09-27,Headphones,West,1362.82,1,3.6,5,True
2024-09-28,Headphones,East,755.97,3,4.4,4,True
2024-09-29,Tablet,North,1633.77,9,3.4,2,False
2024-09-30,Headphones,North,1804.15,32,3.3,1,True
2024-10-01,Headphones,Central,1597.04,13,4.9,4,True
2024-10-02,Headphones,East,1712.15,45,4.3,6,True
2024-10-03,Headphones,West,293.57,31,4.6,8,False
2024-10-04,Smartphone,Central,1855.72,21,4.1,2,True
2024-10-05,Smartphone,West,1286.17,23,3.3,2,True
2024-10-06,Tablet,Central,1751.51,13,3.8,6,False
2024-10-07,Laptop,East,1400.43,26,4.8,4,True
2024-10-08,Headphones,North,483.51,25,3.0,9,True
2024-10-09,Laptop,West,1258.15,8,3.4,4,False
2024-10-10,Laptop,East,272.8,40,3.5,2,False
2024-10-11,Tablet,West,1421.87,30,3.5,1,False
2024-10-12,Headphones,East,877.1,5,3.2,6,False
2024-10-13,Headphones,Central,388.29,24,4.7,1,True
2024-10-14,Smartwatch,East,1960.54,10,3.3,6,False
2024-10-15,Laptop,Central,1812.06,19,4.7,8,True
2024-10-16,Laptop,North,1797.73,35,3.7,6,False
2024-10-17,Smartphone,Central,1598.76,22,3.9,4,True
2024-10-18,Smartwatch,South,1414.76,39,3.9,2,True
2024-10-19,Smartphone,North,1344.65,38,4.4,5,True
2024-10-20,Smartphone,East,301.58,7,4.5,5,False
2024-10-21,Smartphone,East,1811.08,39,4.3,8,False
2024-10-22,Tablet,South,1774.14,20,4.5,3,True
2024-10-23,Tablet,East,1520.92,40,3.0,2,False
2024-10-24,Smartphone,North,1861.9,32,4.0,1,True
2024-10-25,Smartwatch,North,1150.86,2,4.0,2,False
2024-10-26,Laptop,Central,950.52,15,3.5,2,False
2024-10-27,Smartwatch,West,1939.1,10,4.1,1,True
2024-10-28,Headphones,East,981.85,21,3.9,8,True
2024-10-29,Tablet,South,1318.52,15,3.9,8,True
2024-10-30,Laptop,North,808.82,34,3.2,4,False
2024-10-31,Laptop,North,1309.02,35,3.9,3,False
2024-11-01,Headphones,North,1468.19,5,4.5,1,False
2024-11-02,Headphones,West,1286.85,19,3.8,8,True
2024-11-03,Smartphone,West,1077.67,7,4.0,8,True
2024-11-04,Tablet,East,670.21,46,4.9,4,False
2024-11-05,Tablet,South,1323.31,44,4.7,5,False
2024-11-06,Smartwatch,West,1826.01,42,4.9,4,False
2024-11-07,Smartphone,Central,113.13,42,3.2,5,False
2024-11-08,Smartphone,West,354.47,36,4.2,4,True
2024-11-09,Smartphone,North,327.57,18,3.4,9,True
2024-11-10,Smartphone,South,1854.09,6,3.8,1,True
2024-11-11,Tablet,East,1359.22,4,4.4,3,True
2024-11-12,Tablet,West,1908.4,5,4.2,7,True
2024-11-13,Smartphone,North,1207.35,14,4.0,6,True
2024-11-14,Smartwatch,Central,977.29,41,4.6,8,False
2024-11-15,Laptop,Central,1605.45,47,4.4,6,True
2024-11-16,Laptop,East,405.79,33,4.6,8,True
2024-11-17,Smartwatch,East,824.54,21,4.9,1,False
2024-11-18,Smartphone,West,985.92,13,4.4,9,False
2024-11-19,Tablet,East,667.07,2,3.8,5,False
2024-11-20,Laptop,North,805.44,15,3.4,2,True
2024-11-21,Headphones,North,248.4,47,3.5,1,True
2024-11-22,Headphones,North,476.17,16,3.8,4,False
2024-11-23,Smartwatch,West,737.44,35,4.5,8,False
2024-11-24,Smartphone,West,1612.19,45,3.1,3,False
2024-11-25,Laptop,East,446.74,20,4.6,4,True
2024-11-26,Smartphone,West,758.62,1,4.5,2,False
2024-11-27,Laptop,North,223.35,46,4.0,2,False
2024-11-28,Smartwatch,South,1158.5,3,3.8,2,True
2024-11-29,Smartwatch,North,1261.38,17,3.2,1,True
2024-11-30,Headphones,South,1744.48,17,3.6,5,False
2024-12-01,Smartphone,East,1656.32,41,3.2,5,True
2024-12-02,Headphones,Central,642.22,20,4.6,3,False
2024-12-03,Smartphone,West,360.21,20,4.0,3,False
2024-12-04,Headphones,West,396.56,4,3.5,8,True
2024-12-05,Tablet,North,1941.03,11,3.0,7,False
2024-12-06,Tablet,North,1379.13,15,4.0,4,True
2024-12-07,Tablet,South,180.88,45,4.5,8,False
2024-12-08,Tablet,West,359.88,27,4.5,9,False
2024-12-09,Laptop,East,1023.02,24,3.4,6,True
2024-12-10,Tablet,North,494.87,20,5.0,7,False
2024-12-11,Smartwatch,West,1626.95,44,4.1,7,False
2024-12-12,Smartwatch,Central,1189.11,15,3.7,5,False
2024-12-13,Laptop,South,1264.0,6,3.8,4,True
2024-12-14,Tablet,North,979.37,18,3.2,2,True
2024-12-15,Tablet,North,586.52,22,4.0,1,False
2024-12-16,Tablet,East,1219.87,49,4.5,8,True
2024-12-17,Headphones,North,1462.24,21,3.8,2,True
2024-12-18,Smartphone,West,804.8,24,4.7,8,False
2024-12-19,Headphones,West,1059.39,17,4.0,9,False
2024-12-20,Smartphone,West,1695.4,11,4.8,4,False
2024-12-21,Tablet,Central,382.5,18,4.4,1,True
2024-12-22,Tablet,Central,1135.93,35,3.1,6,False
2024-12-23,Headphones,North,761.98,31,3.1,8,True
2024-12-24,Headphones,Central,1435.31,28,4.6,1,True
2024-12-25,Smartphone,Central,135.74,24,3.7,5,False
2024-12-26,Smartwatch,East,1373.9,36,3.4,1,False
2024-12-27,Smartphone,Central,295.51,45,4.7,7,False
2024-12-28,Headphones,South,223.06,24,5.0,6,True
2024-12-29,Headphones,South,1476.78,33,4.6,4,True
2024-12-30,Laptop,South,1316.65,30,4.5,8,False
2024-12-31,Headphones,North,1800.38,37,3.0,8,True
2025-01-01,Laptop,West,1087.34,13,3.2,2,True
2025-01-02,Smartwatch,East,1107.05,16,4.3,5,False
2025-01-03,Smartphone,North,1443.33,48,3.8,1,True
2025-01-04,Smartphone,West,714.46,43,3.0,3,False
2025-01-05,Laptop,East,170.13,9,4.5,3,True
2025-01-06,Smartphone,East,537.09,47,3.8,3,False
2025-01-07,Headphones,East,552.23,13,4.3,3,False
2025-01-08,Tablet,South,737.75,7,3.9,2,False
2025-01-09,Laptop,South,1892.58,35,3.1,7,False
2025-01-10,Smartphone,South,1629.2,44,4.3,7,False
2025-01-11,Laptop,East,1878.32,26,4.6,4,True
2025-01-12,Laptop,East,1997.36,9,3.3,8,True
2025-01-13,Tablet,South,924.18,35,4.8,8,False
2025-01-14,Headphones,East,531.44,24,3.4,4,True
2025-01-15,Laptop,South,1164.01,33,3.8,6,False
2025-01-16,Smartphone,South,1774.16,21,4.1,6,False
2025-01-17,Smartwatch,South,984.89,22,3.6,5,False
2025-01-18,Laptop,West,1060.26,39,4.0,4,False
2025-01-19,Laptop,East,355.43,19,4.4,9,True
2025-01-20,Tablet,North,898.87,44,4.4,6,False
2025-01-21,Headphones,South,835.29,46,4.8,7,False
2025-01-22,Smartwatch,North,768.21,45,4.7,5,True
2025-01-23,Smartphone,West,1785.87,32,5.0,2,True
2025-01-24,Smartwatch,East,212.67,5,4.2,6,False
2025-01-25,Smartphone,South,1947.08,12,3.8,3,True
2025-01-26,Headphones,South,115.67,40,3.5,6,False
2025-01-27,Smartphone,South,1896.63,6,3.5,3,True
2025-01-28,Tablet,North,1141.29,18,3.3,8,True
2025-01-29,Tablet,West,1434.65,7,4.5,7,False
2025-01-30,Tablet,East,455.55,19,4.3,1,True
2025-01-31,Tablet,West,1343.0,15,3.6,4,False
2025-02-01,Smartwatch,South,1775.72,42,4.8,2,True
2025-02-02,Headphones,West,365.01,9,4.1,6,True
2025-02-03,Smartphone,North,341.46,20,3.1,5,False
2025-02-04,Smartphone,Central,677.56,48,3.1,2,True
2025-02-05,Tablet,Central,407.28,20,3.3,1,False
2025-02-06,Tablet,East,310.23,4,3.4,7,False
2025-02-07,Laptop,East,1388.81,10,4.8,9,True
2025-02-08,Headphones,West,506.27,42,4.6,9,True
2025-02-09,Smartwatch,East,1367.33,40,3.4,3,False
2025-02-10,Smartphone,North,1737.67,1,3.5,6,True
2025-02-11,Laptop,South,1338.85,35,4.3,1,True
2025-02-12,Laptop,South,326.8,24,4.7,1,False
2025-02-13,Smartphone,West,1189.8,44,3.6,6,True
2025-02-14,Smartwatch,South,847.89,7,4.1,6,False
2025-02-15,Laptop,West,752.4,22,4.8,5,True
2025-02-16,Laptop,East,705.21,23,4.5,6,True
2025-02-17,Headphones,East,1865.92,1,4.8,5,False
2025-02-18,Smartwatch,North,1510.76,24,3.6,6,True
2025-02-19,Laptop,South,354.31,20,4.4,9,True
2025-02-20,Smartwatch,North,1004.41,32,3.2,7,False
2025-02-21,Smartphone,Central,704.62,31,4.2,3,False
2025-02-22,Tablet,North,1958.08,33,3.6,9,False
2025-02-23,Laptop,West,1958.26,36,4.4,6,True
2025-02-24,Headphones,West,707.12,18,3.3,5,False
2025-02-25,Smartphone,North,769.01,37,4.3,4,False
2025-02-26,Smartwatch,East,1238.89,33,4.4,1,True
2025-02-27,Smartphone,Central,1010.68,33,4.7,7,True
2025-02-28,Laptop,North,504.89,5,4.4,5,True
2025-03-01,Smartwatch,East,1354.78,18,4.0,1,True
2025-03-02,Tablet,North,734.84,9,4.6,4,True
2025-03-03,Smartphone,South,1342.06,42,3.6,1,False
2025-03-04,Laptop,West,828.99,31,4.4,4,True
2025-03-05,Headphones,South,1430.4,7,4.4,7,True
2025-03-06,Smartwatch,South,1368.82,15,3.8,9,False
2025-03-07,Smartphone,Central,1066.74,46,5.0,2,False
2025-03-08,Smartphone,East,1439.01,4,3.7,4,True
2025-03-09,Tablet,West,975.83,46,3.2,1,True
2025-03-10,Tablet,South,320.66,39,3.6,6,True
2025-03-11,Headphones,West,446.0,8,3.2,8,False
2025-03-12,Headphones,East,567.39,24,3.7,3,False
2025-03-13,Laptop,North,220.13,8,3.3,5,False
2025-03-14,Laptop,South,1451.62,5,3.9,1,False
2025-03-15,Headphones,East,798.04,23,4.6,5,False
2025-03-16,Headphones,West,277.69,43,3.1,1,False
2025-03-17,Smartwatch,East,1657.92,34,4.1,5,True
2025-03-18,Tablet,North,1398.94,15,3.1,9,True
2025-03-19,Laptop,East,959.23,47,4.8,7,True
2025-03-20,Tablet,West,570.11,19,4.8,7,True
2025-03-21,Tablet,South,388.32,25,4.0,9,True
2025-03-22,Headphones,South,970.91,39,4.5,5,False
2025-03-23,Smartwatch,Central,1781.97,4,4.2,8,True
2025-03-24,Smartphone,West,457.95,46,3.7,7,True
2025-03-25,Smartwatch,Central,1180.45,8,3.5,6,False
2025-03-26,Smartwatch,Central,1927.2,29,4.5,6,True
2025-03-27,Tablet,North,1310.52,42,3.9,7,True
2025-03-28,Smartwatch,West,935.93,13,4.8,3,False
2025-03-29,Laptop,South,1461.11,38,5.0,5,True
2025-03-30,Tablet,West,1666.7,36,3.4,2,True
2025-03-31,Laptop,North,1221.98,37,4.1,5,True
2025-04-01,Smartphone,West,1756.48,42,4.1,8,False
2025-04-02,Tablet,West,1077.72,45,4.7,7,False
2025-04-03,Smartphone,Central,1677.06,43,4.4,3,False
2025-04-04,Tablet,West,1908.84,31,4.2,7,False
2025-04-05,Headphones,Central,1052.36,19,4.4,2,True
2025-04-06,Smartwatch,Central,1249.5,37,3.8,4,False
2025-04-07,Headphones,East,1257.99,25,4.9,2,False
2025-04-08,Smartphone,North,1584.73,37,3.1,7,False
2025-04-09,Smartwatch,Central,1663.64,1,3.1,5,True
2025-04-10,Tablet,West,151.74,21,3.8,9,False
2025-04-11,Smartwatch,Central,1493.38,41,3.3,7,True
2025-04-12,Laptop,Central,1589.25,39,4.1,2,False
2025-04-13,Smartwatch,Central,1430.82,41,3.0,4,True
2025-04-14,Laptop,South,1456.02,26,3.9,3,True
2025-04-15,Smartwatch,South,178.67,42,3.6,2,True
2025-04-16,Laptop,South,939.87,3,3.4,2,False
2025-04-17,Smartphone,South,1654.54,41,3.9,8,False
2025-04-18,Headphones,East,1874.61,5,4.7,6,True
2025-04-19,Tablet,Central,535.99,43,4.3,3,False
2025-04-20,Smartwatch,East,1200.47,29,3.3,8,False
2025-04-21,Headphones,West,1628.23,33,4.0,3,True
2025-04-22,Tablet,North,1529.57,2,4.9,5,True
2025-04-23,Tablet,East,1275.89,18,3.9,1,False
2025-04-24,Laptop,South,135.51,14,3.9,1,True
2025-04-25,Smartphone,South,1475.38,40,4.9,2,False
2025-04-26,Smartphone,West,1569.16,30,3.3,7,True
2025-04-27,Headphones,Central,1473.41,29,4.5,1,True
2025-04-28,Smartphone,North,1555.04,29,3.6,7,False
2025-04-29,Smartwatch,East,918.74,19,4.7,9,True
2025-04-30,Smartphone,Central,1988.13,46,3.1,5,False
2025-05-01,Headphones,Central,1564.5,26,5.0,6,True
2025-05-02,Smartphone,East,1199.49,46,4.5,7,False
2025-05-03,Smartwatch,East,1874.96,40,3.6,8,True
2025-05-04,Laptop,East,1825.58,9,4.5,2,True
2025-05-05,Headphones,East,1647.68,46,4.8,2,True
2025-05-06,Laptop,South,1171.02,44,3.2,9,True
2025-05-07,Laptop,Central,1101.49,13,4.8,6,True
2025-05-08,Laptop,Central,724.55,38,3.7,7,False
2025-05-09,Tablet,South,576.67,31,3.0,5,False
2025-05-10,Tablet,Central,1073.48,14,3.2,1,True
2025-05-11,Laptop,East,1197.79,31,4.8,8,False
2025-05-12,Headphones,North,564.6,15,5.0,1,True
2025-05-13,Smartwatch,Central,1852.94,34,4.8,1,True
2025-05-14,Smartwatch,North,1158.82,10,3.9,2,False
2025-05-15,Smartphone,North,1100.36,21,4.9,5,False
2025-05-16,Headphones,South,927.71,39,3.8,4,False
2025-05-17,Tablet,West,210.34,25,3.2,4,True
2025-05-18,Laptop,Central,1776.56,37,3.7,1,False
2025-05-19,Smartphone,South,702.29,40,5.0,1,True
2025-05-20,Smartwatch,South,1320.67,20,4.3,2,False
2025-05-21,Tablet,North,1254.12,45,3.7,2,False
2025-05-22,Tablet,Central,1210.52,7,4.2,1,True
2025-05-23,Laptop,South,1098.85,18,3.9,8,True
2025-05-24,Smartwatch,East,444.74,41,3.1,3,False
2025-05-25,Headphones,South,633.15,44,3.4,8,False
2025-05-26,Tablet,East,1095.96,26,3.0,5,True
2025-05-27,Laptop,West,1599.75,17,3.5,3,True
2025-05-28,Headphones,East,920.78,42,4.5,6,False
2025-05-29,Smartwatch,East,487.45,7,3.4,2,True
2025-05-30,Tablet,North,267.09,28,4.1,1,False
2025-05-31,Headphones,South,1359.72,21,4.4,9,True
2025-06-01,Headphones,West,904.35,37,4.1,3,True
2025-06-02,Headphones,South,338.2,23,3.0,7,False
2025-06-03,Tablet,East,1381.49,47,3.7,9,True
2025-06-04,Tablet,East,494.4,48,3.9,4,True
2025-06-05,Smartphone,South,1067.13,48,3.7,9,False
2025-06-06,Smartwatch,West,681.76,10,4.1,4,False
2025-06-07,Laptop,West,1870.21,46,4.0,2,True
2025-06-08,Headphones,North,533.75,17,3.4,6,False
2025-06-09,Smartphone,East,897.85,38,4.5,9,False
2025-06-10,Laptop,East,1923.04,1,3.3,3,False
2025-06-11,Smartphone,North,705.58,11,3.9,2,True
2025-06-12,Tablet,South,1324.73,33,4.5,5,False
2025-06-13,Headphones,East,701.78,31,4.4,7,True
2025-06-14,Laptop,South,310.28,44,3.9,6,False
2025-06-15,Laptop,West,1292.34,24,4.6,4,True
2025-06-16,Laptop,Central,1840.46,20,4.4,9,True
2025-06-17,Laptop,North,959.87,47,3.8,1,True
2025-06-18,Laptop,East,1289.74,5,4.8,1,True
2025-06-19,Smartphone,North,1256.91,42,3.3,7,False
2025-06-20,Headphones,West,888.67,26,3.7,5,True
2025-06-21,Tablet,West,1268.3,49,4.4,4,True
2025-06-22,Tablet,West,592.7,42,4.7,5,True
2025-06-23,Tablet,West,818.27,7,3.6,3,True
2025-06-24,Tablet,Central,940.41,27,4.1,1,False
2025-06-25,Smartphone,South,1741.62,18,3.0,9,False
2025-06-26,Smartwatch,South,761.83,38,3.7,5,True
2025-06-27,Headphones,Central,1306.76,31,3.7,6,True
2025-06-28,Laptop,South,505.47,9,4.7,8,False
2025-06-29,Smartwatch,West,579.88,2,3.1,6,False
2025-06-30,Tablet,South,1332.01,44,3.1,3,True
2025-07-01,Smartwatch,North,1548.39,37,3.9,8,True
2025-07-02,Headphones,South,978.02,47,3.8,2,True
2025-07-03,Laptop,North,736.69,45,3.3,7,False
2025-07-04,Laptop,East,1829.52,29,3.5,6,False
2025-07-05,Headphones,North,358.03,34,4.9,2,False
2025-07-06,Headphones,North,1469.36,15,4.0,4,False
2025-07-07,Tablet,West,1411.32,46,3.2,3,False
2025-07-08,Laptop,West,1411.47,9,3.1,1,True
2025-07-09,Smartwatch,West,1877.3,16,3.1,3,False
2025-07-10,Smartphone,North,1483.56,2,3.8,7,False
2025-07-11,Smartphone,Central,672.97,1,4.7,6,False
2025-07-12,Headphones,West,771.48,9,4.7,3,False
2025-07-13,Tablet,West,843.11,20,3.7,2,True
2025-07-14,Smartphone,North,158.54,46,4.5,6,True
2025-07-15,Laptop,East,1835.67,2,4.5,7,False
2025-07-16,Headphones,East,239.75,1,4.0,2,True
2025-07-17,Smartwatch,South,1429.61,10,3.8,7,False
2025-07-18,Headphones,East,1487.31,23,3.4,3,True
2025-07-19,Smartwatch,West,1703.06,19,3.6,6,True
2025-07-20,Headphones,Central,1151.39,18,3.7,5,False
2025-07-21,Headphones,South,1478.0,24,4.6,1,True
2025-07-22,Headphones,Central,675.17,22,4.1,9,False
2025-07-23,Smartwatch,Central,1516.61,20,3.4,4,False
